item_id,label,purpose,sub_purpose,download_link,translation
gimhae-0309,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0309.mp3,"The sound of weaving algdak talgdak—an experienced weaver cannot go.  
In a house without a fence or a gate, that eldest son weaves fine hemp cloth.  
Should I catch him with a fishing rod or grab him with tongs?"
bukjeju-0614,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0614.mp3,"""Mother, the baby is sleeping.""  
Wongi's pride, Wongi's pride, Wongi's pride.  
Our baby sleeps so well.  
Wongi's pride, Wongi's pride.  
Before we know it, our baby falls asleep quickly.  
Wongi's pride, Wongi's pride, Wongi's pride, Wongi's pride.  
Being filial to parents, family harmony with relatives.  
May our baby grow up quickly before we know it.  
Filial to parents, harmony among siblings.  
Wongi's pride, Wongi's pride, our baby sleeps so well.  
Wongi's pride, Wongi's pride.  
Our baby sleeps so well, Wongi's pride, Wongi's pride.  
Among siblings, before we know it, we will grow up quickly.  
The baby sleeps well, Wongi's pride, Wongi's pride.  
You need to sleep quickly, so mother can go to the rice paddies,  
Even if she has to carry a hoe or a sickle, it won't matter.  
Wongi's pride, Wongi's pride, Wongi's pride, Wongi's pride.  
Mother, mother, our baby sleeps so well.  
Wongi's pride, Wongi's pride, Wongi's pride, Wongi's pride.  
“Oh my, sleeping, sleeping.”"
hoengseong-0107,Lament_lament,Lament,lament,http://urisori.co.kr/sound/origin/gw/hoengseong/hoengseong-0107.mp3,"Brother is coming, brother is coming, who will go to greet brother?  
Like a half moon, I will go, what kind of half moon are you?  
A crescent moon is a half moon, brother, brother's cousin,  
How is married life? Hey hey cousin, don’t say that.  
After living three years in marriage, my hair is like a three-step braid,  
Even the strands are all broken,  
My hands like split bamboo have worn the rings of a knife,  
My face, like a wildflower, has bloomed with water parsley flowers.  
Brother, what have you prepared?  
The front house made five porridge, the back house made seven and five porridge,  
This house made five porridge, altogether fifteen porridges were all served on brother’s table.  
The front house ate five porridge, the back house ate seven and five porridge,  
This house ate five porridge, altogether fifteen porridges were all served on elder brother’s table.  
Brother, brother, a pancake like elegance, placed on rice like cherries in a field,  
Ferns from the sunny side and silver ferns from the shaded side,  
Snapped off and blanched in boiling water,  
Then rinsed in cold water and seasoned with oil and soy sauce,  
All served on brother’s table.  
Sowalf (a closing word or signature)"
uljin-0505,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0505.mp3,"- Jinggae yamenggae ya, on the wide field"
goheung-0424,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0424.mp3,"@Uh-oh- uh-oh- uh- uh- i-ta-bul

-Uh-oh- uh-oh- uh-oh- uh-oh- i-ta-bul-
-Uh-oh- uh-oh- uh-oh- uh-oh- i-ta-bul
-Uh-oh- uh-oh- uh-oh- uh-oh- i-ta-bul
-Uh-oh- uh-oh- uh-oh- uh-oh- i-ta-bul
-Uh-oh- uh-oh- uh-oh- uh-oh- i-ta-bul"
muju-0801,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jb/muju/muju-0801.mp3,"The field edge of Seomaji has only a half-moon left.  
What half-moon are you? The crescent moon is the half-moon.  

At the chilly Namgang River in Jinju, I put down some glutinous rice soju.  
Raise my daughter and give this drink to my mother-in-law.  
After you drink that drink, please raise my daughter for me.  

Oh, tree of paulownia, the moon is bright, and thoughts of my beloved come naturally, hohoho—  

The field edge of Seomaji has only a half-moon left.  
What half-moon are you? The crescent moon is the half-moon.  
The field edge of Seomaji has only a half-moon left.  

Flowers are blooming here and there, lotus leaves flutter gracefully, what a splendid sight, hohoho—  

The water channel clatters, the water flows, where has the idler of this house gone, hohoho—"
euiseong-0620,Ritual_funeral,Ritual,funeral,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0620.mp3,"@Neohwa Neohwa Neohwa Neomcha Neohou

-Neohwa Neohwa Neohwa Neomcha Neohou  
-Sad and also pitiful is this  
 Neohwa Neomcha Neohou  
-I know we will live for a thousand years  
 Neohwa Neomcha Neohou  
-But one careless mistake happens  
 Neohwa Neomcha Neohou  
-Leaving the palace and the house  
 Neohwa Neomcha Neohou  
-If you go to another place it's a mountain path  
 Neohwa Neomcha Neohou  
-Even if the road to the afterlife is far  
 Neohwa Neomcha Neohou  
-My condition, the mountain in front is the afterlife  
 Neohwa Neomcha Neohou  
-Hey you brothers, listen  
 Neohwa Neomcha Neohou  
-Get along well and with sincerity  
 Neohwa Neomcha Neohou  
-Live well, live well  
 Neohwa Neomcha Neohou  
-Heartless and also pitiful  
 Neohwa Neomcha Neohou  
-Once gone, you cannot come back  
 Neohwa Neomcha Neohou  
-Cheers! Bravo!"
yangyang-2307,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-2307.mp3,"(In the order of Ga - Na - Da - Ra)

Plant it, please plant it, plant it  
Mandarin duck, oh Anju, please plant it  

Come pick me, come pick me  
Come pick me with just a handful from the pine forest  

Like the rising sun and moon on Gong Mountain, don't cry  
Smile like the crescent moon on the new and old moon  

Today's sun has risen brightly  
Every village has grown with reeds and thatched roofs  

Is snow coming? Is rain coming? Is the heavy monsoon about to start?  
Black clouds gather over Mansu Mountain, how wonderful!"
chilgok-0218,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0218.mp3,-Eheheiya Ehei
seocheon-0708,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/seocheon/seocheon-0708.mp3,"@Aaa Heoi

-Aaa Heoi  
-Eolssiguna Jeolssiguna, no, we farmers cannot slack off, we work well  
-Aaa Heoi  
-We spend the whole day working in this rice paddy, about half a moon (half the day) remains  
-Aaa Heoi  
-Hurry and weed diligently, then let's return home quickly  
-Aaa Heoi  
-One side turns here, the other side turns there, spinning round and round wherever we go  
-Aaa Heoi  

-Gundure (a type of rhythmic cycle)  
-Jajin garak (a fast rhythm pattern)  
-Janggu X (janggu drum)"
damyang-0306,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0306.mp3,"@Sehwaja - Hey, look at the passing years

-Sehwaja - Hey, look at the passing years  
-Our farmers are all doing well  
-Talking boastfully and saying a word or two  
-Our farmers are all doing well  
-We've done the farming, so let's try holding a sickle  
-When the day is clear, both day and month shine brightly  
-When the dew is heavy, all the plants grow lush  
-When the moon rises, the sky is like a door being closed  
-When the mountain is high, it seems to raise its head  
-Through spring, summer, autumn, and winter like that  
-Doing this and that, playing the bow  
-Dancing and boasting, and then let's eat  

"
seosan-1001,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/cn/seosan/seosan-1001.mp3,"Eheya Naahae Ieya  
Bang-a Heunga Nodeul Bang-a  
(edit)  
The sun sets suddenly on the western mountain  
The moon rises over Wolchuldongjeon  
Ehee-eya Naahae Ieya  
Bang-a Heungae Nodeul Bang-a  
(edit)  
Even if you play when you are young  
When you grow old and sick, you cannot play anymore  
Eheya Naahae Ieya  
Bang-a Heunga Nodeul Bang-a  
(edit)  
On a day when the sun sets and fades  
Wearing a hat, where are you going?  
Eheya Naahae Ieya  
Bang-a Heung-a Nodeul Bang-a  
(edit)  
Myeongsa Shipri Haedanghwa  
I am saddened because the flowers are falling  
Eheya Naahae Ieya  
Bang-a Heung-a Nodeul Bang-a  

- Sung as if engaging in a lonely struggle alone to preserve our folk song  
- The rough breathing and the effort to revive forgotten old memories evoke even a sense of solemnity  
- In a tape interview, it is mentioned that the singer has been in Majuk-ri, Daoji-myeon, Dangjin-gun (formerly Seosan-gun) for 23 years  
- Clear verification of data on the singer is needed"
yeongam-0421,Work_artisan,Work,artisan,http://urisori.co.kr/sound/origin/jn/yeongam/yeongam-0421.mp3,"Clatter-clatter, weaving linen  
The linen woven by day is sunlight linen  
The linen woven by night is moonlight linen  
Moonlight linen, dew-covered linen  
Creaking, clattering, weaving linen  
Where are you going to sell this linen?  
Let's go sell it at the auction house  
When you go to the auction house to sell it  
They give you twenty-five nyang  
Take the twenty-five nyang and  
Spend five nyang on meat  
Buying firewood, buying jujubes"
samcheok-0707,Lullaby_lullaby,Lullaby,lullaby,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-0707.mp3,"Pul pul pulmidakdak  
Pul pul pulmidakdak  
Where is it pulmi?  
It's pulmi from Gyeongsang Province  
Pul pul pulmidakdak  
Where is it pulmi?  
It's pulmi from Gyeongsang Province  
Pul pul pulmidakdak"
jindo-0730,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/jindo/jindo-0730.mp3,"Pruning, pruning, find the logs and prune them  
Oh gee, where is it? Oh gee, where is it?  
Aha, where is it?"
seongju-0713,Work_fishing,Work,fishing,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0713.mp3,"@Ongheya, it's crossing over

-Ongheya, it's crossing over  
-Ongheya, it's crossing over  
-Scoop water and gather it  
-Ongheya, it's crossing over  
-Somehow scoop it up  
-It's dry, so it doesn't spread  
-Ongheya, it's crossing over  
-Splashing, splash and scoop it  
-Ongheya, it's crossing over

"
gwangjusi-0134,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/gwangjusi/gwangjusi-0134.mp3,"A.  
Like fire, I hurried to hoe the fields,  
But my bindweed caught, and in the bountiful field,  
Having hoed all the fields I could not finish,  
I forgot the golden broom.

B.  
Trying to hoe all the fields I couldn’t finish,  
I lost the golden broom on the way.  
Having lost the golden broom, don’t mention the ridge,  
I too have lost my first love.

A.  
Let’s go pick mulberries, let’s go pick mulberries,  
To the hill behind the village, let’s go pick mulberries.  
Pick mulberries and see my love,  
For both purposes, let’s go pick mulberries.  
How wonderful, yes, it’s great,  
But no, we cannot sing.

C.  
My bindweed caught in the bountiful field,  
I had to hoe the fields,  
But am I only allowed to sing?  
Oh, maiden washing lettuce  
In Saeam, a village in Naju Yeongsan,  
Leave the outer leaves behind,  
And bring only the inner leaves.  
When did you see this?  
Leave the outer leaves behind,  
And bring only the inner leaves.

D.  
The small gourd vines  
Cover two or three rows,  
Like a faraway lover,  
But cannot cover just me,  
So there are many regrets and many words."
cheolwon-0330,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gw/cheolwon/cheolwon-0330.mp3,"""Our workers also weed the fields well""

I will tie the ends of the field rows for you
The sun is setting behind the western hills
Let’s quickly and diligently finish weeding and go home

Arirang, Arirang, Arariyo
Crossing over the Arirang Pass, my beloved is going over there"
jindo-0535,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/jn/jindo/jindo-0535.mp3,"Ah- Ah- Eh, hurrah, that's great / Sophal

- Folk song
- Only repeats the intro, middle, and end parts
- Second recording"
hadong-0214,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0214.mp3,"@ Ehwah

Eo-o  
Hit here  
Hit there  
Proudly, proudly  
Bang bang, hit  
Hit here  
Hit there  
Trembling, trembling  
Hit here  
Hit there  
Snap, crackle  
Whoosh whoosh  
Crunch, snap  
Hit here  
Hit there  
Proudly, proudly  
Hit the pole  
Nod the head  
Hit here  
Hit there  
Proudly, proudly  
Hit, hit"
seonsan-0702,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0702.mp3,"Rya Tzztzztz  
Where to, where to, where  
Where to? To the water, to the stream  
Here, tzztzztz  
Let's hurry, little stream  
Here, here  
Where, where, quietly, quietly  
Here, tzztzztz"
dalseong-0508,Work_agricultural,Work,agricultural,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0508.mp3,"Oh ho ho, Bang Ae

Oh ho ho, Bang Ae  
The miller pounding the rice cake  
Do you know the crackling sound of the mill?  
Three meals a day and seventy cents  
Mill, mill, oh mill  
Chorius cheki flower on Myeongsa Beach  
The flowers fall, how sad it is  
When the third month of spring returns  
You will bloom again  
This youth of eighteen  
If we stumble even once  
Will it sprout, or will it grow?  
How pitiful and lamentable  
Mill, mill, oh mill  
Even if brothers are close and good  
They don’t go in my place  
Even if children are dear  
They don’t go in my place  
Lying alone in the mountains and rivers  
Thinking carefully  
Which friend will look for me?  
Which companion will come for me?  
Taking the cuckoo as a friend  
Taking the bamboo flute as a companion  
Lying alone on Samsang Peak  
How pathetic and lamentable"
