item_id,label,translation
Erb_847,Písně věku mládeneckého a panenského,"Oh dear, oh dear, what am I doing! I had a girl, now I don't have her; I had a girl promised to me, someone else came and took her away from me. When I ride through that valley, my horses will neigh; especially the near one, the one that carried me to my sweetheart."
Erb_849,Písně věku mládeneckého a panenského,"I had a boy, I have nothing; I gave a scarf, I will give no more: oh my pleasure! Yesterday it was, today it is no more. Well my heart knew, it just could not tell me: that love is not constant, that which hides from people. My dear went away, went to Silesia, took the little key from my heart: took it from both himself and me, left me with none."
Erb_851,Písně věku mládeneckého a panenského,"It's a pity for you, son, it's a pity for you: your father doesn't want to have you as a son-in-law, nor does the daughter want you as a lover; give up this fruitless going. ""I will not give up going until I break your little door, the new ash door, so that this love affair ends."""
Erb_855,Písně věku mládeneckého a panenského,The path to Lužany is covered entirely with snow: anyone who wants to make love to a girl must clear the way.
Erb_856,Písně věku mládeneckého a panenského,"Red, blue violet – where were you, my dear, picking it? I was picking it in the garden, my heart ached. 1) Green, white hazelnut – ah, who will comfort my heart! Many have saddened it, but no one comforts it."
Erb_860,Písně věku mládeneckého a panenského,"If you are an honest young man, also avoid girls. When a girl turns towards you, pull your hat down over your eyes."
Erb_862,Písně věku mládeneckého a panenského,"She ran out of the house, whispered to him: ""You must go, boy, you must go to the army!"" I will go to the army, I will fight: whatever I win, I will give to you. I won a black horse: sit down, my dear, sit on it. She sat on the horse, immediately went pale: where are you going, my dear, where are you taking your beauty? ""I have taken it to the wide fields: oh, how my heart hurts now!"""
Erb_864,Písně věku mládeneckého a panenského,"The willows are the grass above the ditch, helping one another. Jeníček was standing there behind the oak, he threw an acorn at Andulka. Don’t throw, don’t throw the acorn: for we will not be yours."
Erb_866,Písně věku mládeneckého a panenského,"The path was trodden, Anička walked this way, crying. Jeníček came by, whining; he caught up with his beloved, longing for her. ""Why are you longing, my dear? Do you not know my love? Come to us, my dear, on Sunday, I will give you a green wreath."" Jeníček did not come on Sunday, the green wreath withered. It withered, withered, fell off, for Jeníček had deceived her."
Erb_870,Písně věku mládeneckého a panenského,"You always used to shine on me, little moon, when I used to visit my dear one. Shine for me, little moon, even today: but you will no longer shine for me. But you will no longer shine for me: I will not go to my beloved anymore today."
Erb_872,Písně věku mládeneckého a panenského,"Behind our homesteads are long fields, where my lad plowed; he plowed in all his love there: what have you done, my picture! ""Why do you girls deny me, where do you go to that grass? To the grass, to the grass, to the little grass and to that green clover?"" I harvested it yesterday at dawn, and it grew again by morning: as the grass grows, golden boy! so my little heart leaps in my body. When I went for grass behind the lord’s manor, my dear was plowing there with oxen; I greeted him nicely, but my pleasure was not thanked. Be angry, my dear, be angry, be angry, even if you don’t speak to me for a whole week: I will wear the jacket inside out, yet you will come to beg me, boy!"
Erb_876,Písně věku mládeneckého a panenského,"Across the water, across the water, by the little water my dear played with a little dove, my dear played there with a black eagle: ""Marry, Jeníček, with God's blessing!"" I will marry you, you don't even know it, you cannot forbid me my banns, nor will you let me arrange a wedding ceremony, that you, my dear, will not do. Since I did not get you as my wife, I will choose you as my bridesmaid, so that you serve me one last time, placing a little wreath on my head. ""That cannot happen to you, Jeníček, out of pity I could not give it to you, with crying I could not even enter the church: for false love I have to die! For that, I only ask you, my Jeníček! that you light a candle at my passing, that you stand alone at my passing, pressing my cloudy little eyes shut! Press my little eyes shut, light the candle, pray the Lord's Prayer for my little soul: so that our love, ignited by a single little flame, burns out!"""
Erb_879,Písně věku mládeneckého a panenského,"What were you thinking, my poor girl, that you let me go for love because of poverty? I suffer for you day and night: and meanwhile your thoughts are elsewhere! Your love is false, the world is false: if you did not want to marry me, you could have said so right away! I would not have thought of you: I would have chosen another for you. So what do you value in wealth? You see there are plenty of examples everywhere. There are people who had thousands: they lost it all, they have nothing. Money flows away like water: and all that will remain to you is a wicked woman!"
Erb_880,Písně věku mládeneckého a panenského,"On the little hill stands a pine tree, and my Ančička sat beneath it. A nightingale flew in, carrying a letter, and handed it to Andulka from the right side. Here you go, my dear girl, don’t be afraid, I bring you a little letter, you will be pleased. Before the sun rises from the mountain, you will have your beloved by the chamber. He will be sadly waiting for you, tapping on the window. When he knocks, don’t open; someone else is also knocking. And if you open, you will deceive yourself, and your love will change. It will change once and never again: your beloved will leave you and go elsewhere."
Erb_882,Písně věku mládeneckého a panenského,"Blow, little wind, from the east: I loved a girl, I will love no more. You won’t, Andulka, you won’t be mine, for your mother is very poor. Sad times have come upon you, lads, you must not take to yourselves base beauties. Let her be lame or hunchbacked, if only she has money, she is still golden!"
