item_id,Filename,translation
Pod_254,"Vinnytsia_ballads_562_Tykha, tykha","1. Quiet, quiet  
Evening, quiet,  
My dear fiancé  
Is not here.  
2. And it will be  
Even quieter,  
When my beloved  
Returns from the road.  
3. Oh, my dear  
Has arrived from the road,  
The sweetheart came out,  
Bowed at his feet.  
4. – What is this, dear,  
What is the reason,  
That you have  
Bowed at my feet?  
5. – I had, dear,  
A little gypsy girl,  
She forgot  
A child with me.  
6. I had, dear,  
The gypsy girl spent the night,  
She gave me  
A little child.  
7. – Somehow, dear,  
You are speaking strangely,  
What do you, dear,  
Feed the child with?  
8. – I feed her  
With various words,  
I bathe her  
With small tears.  
9. – Run, son,  
To the fair on foot,  
Buy, son,  
Leather reins.  
10. Come, dear,  
To the barn to sleep,  
Because I have  
Something to tell you.  
11. And in the evening  
The whip was clattering,  
And at midnight  
My dear stiffened.  
12. Mother went  
To the barn in the morning,  
Stepped on  
The daughter-in-law’s toes.  
13. Mother went  
To the barn for salt,  
Stepped on  
The daughter-in-law’s feet.  
14. – Son, where do you  
Love your wife?  
The sun is rising –  
You do not wake her.  
15. – Oh, mother,  
Advisor in the house,  
You advised me  
How to punish my dear.  
16. You advised me  
How to punish my dear,  
Now advise me  
How to hide her.  
17. – Tear down, son,  
The mat from the barn  
And bury  
A strange child.  
18. – Don’t, mother,  
Tear the mat down,  
Mother,  
We need to tell the priest.  
19. – Oh, father,  
What shall we do?  
I beat my wife to death –  
I have no one to live with."
Pod_256,Vinnytsia_ballads_563_Oj u luzi,"1. Oh, in the meadow  
The viburnum bloomed,  
2. There a girl  
Was cooking dinner,  
3. Before dinner  
She spoke quietly:  
4. – Boil, boil,  
Evening, quietly,  
5. My groom  
Is not coming from the road.  
6. And evening  
Boils quietly,  
7. And my beloved  
Steps on the threshold.  
8. – Sit down, dear,  
Sit on the doorstep  
9. And tell me  
What you heard on the road.  
10. – I heard, dear,  
News about you,  
11. That you have  
A small child.  
12. – I had  
A little gypsy girl in the morning  
13. And forgot  
The child on the bench.  
14. – You lie, dear,  
You lie, dark-browed one,  
15. Because a gypsy  
Child is not like that.  
16. Because a gypsy  
Is black and curly,  
17. But a peasant's child  
Is white and rosy."
Pod_257,Vinnytsia_ballads_563v_Oj u luzi,"1. Oh, in the meadow  
The viburnum has blossomed,  
2. There a girl  
Was cooking dinner,  
3. Before dinner  
She spoke softly:  
4. – Boil, boil,  
Dinner, quietly,  
5. My fiancé  
Is not coming from the road.  
6. And the dinner  
Quietly boils up,  
7. And my dear  
Steps onto the doorstep.  
8. – Sit down, dear,  
Sit on the doorstep  
9. And tell me  
What you heard on the road.  
10. – I heard, dear,  
News about you,  
11. That you have  
A little child.  
12. – I had  
A little gypsy girl in the morning  
13. And forgot  
The child on the bench.  
14. – You lie, dear,  
You lie, dark-browed one,  
15. Because a gypsy child  
Is not like that.  
16. Because a gypsy’s  
Is black, curly,  
17. But a peasant’s  
Is white and rosy."
Pod_258,Vinnytsia_ballads_563v1_Oj u luzi,"1. Oh, in the meadow  
The viburnum has blossomed,  
2. There a girl  
Was cooking dinner,  
3. Before dinner  
She spoke softly:  
4. – Boil, boil,  
Dinner, quietly,  
5. My fiancé  
Is not on the road.  
6. And the evening  
Boils softly,  
7. And my dear  
Steps onto the threshold.  
8. – Sit down, dear,  
Sit on the doorstep  
9. And tell me  
What you heard on the road.  
10. – I heard, my dear,  
A rumor about you,  
11. That you have  
A little child.  
12. – I had  
A gypsy girl in the morning  
13. And forgot  
The child on the bench.  
14. – You lie, my dear,  
You lie, dark-browed one,  
15. Because a gypsy  
Child is not like that.  
16. Because a gypsy’s  
Is black, curly,  
17. And a peasant’s  
Is white and rosy."
Pod_267,Vinnytsia_ballads_569_Za horamy hory vysoki,"1. Beyond the mountains, high mountains,  
Beyond the mountains, the sun is burning,  
Far, far away is my beloved,  
I remember, and my heart aches.  

2. Once on a Sunday morning,  
As the nightingale sang a song,  
I quietly entered the room,  
As my father-in-law was reading a note.  
Then he recited the text:  

3. ""Come, come, daughter-in-law, to the table,  
Listen to what my dear wrote,  
He writes that he loves another,  
He wrote to you: forget him.""  

4. I said nothing to that,  
But kept saying only one thing:  
""I would have already forgotten him long ago,  
But it’s a pity, because the child is his.""  

5. I took four packs of matches  
And dissolved them in warm water,  
At four o’clock at night  
I took poison for my heart.  

6. Four weeks have already passed,  
Since my father-in-law buried his daughter-in-law,  
And that beloved writes a note:  
""I was only joking.""  

7. Oh father, oh father, oh father,  
Why did you tell her that?  
I never married the other one,  
I was just testing her character."
Pod_268,Vinnytsia_ballads_570_Oj u jaru hlibokim,"1. Oh, in the deep ravine  
Grows a tall blackthorn, yes  
Hey, hey, oh lullaby,  
Grows a tall blackthorn.*  
2. And from under that blackthorn  
A widow came out.  
3. The widow came out,  
Carrying out two sons.  
4. Carrying out two sons –  
Ivanyush and Vasyl.  
5. Ivanyush and Vasyl  
She also swaddled in silk.  
6. She also swaddled them in silk  
And sent them to the Danube:  
7. – Oh you, Danube, you blue one,  
Take my two sons.  
8. And you, pike and tench,  
Feed my two sons.  
9. Feed my two sons –  
Ivanyush and Vasyl.  
10. About twenty-five years later  
The widow went to get water.  
11. She began to draw water,  
The water began to rise.  
12. The water began to rise,  
A ship started to arrive.  
13. And on that ship  
There stand two young men.  
14. One stands on watch,  
Combing his hair.  
15. The other stands on the Don  
And winks at the widow:  
16. – Oh you, young widow,  
Will you go with me?  
17. – What kind of world is this now,  
That the son does not recognize his mother?  
18. Let's go, son, to the monastery,  
May God forgive us.  
19. Let's go, son, into the dark forest,  
Let the beast eat us!"
Pod_269,Vinnytsia_ballads_570v_Oj u jaru hlibokim,"1. Oh, in a deep ravine  
Grows a tall blackthorn, yes  
Hey, hey, oh lullaby,  
A tall blackthorn grows.  
2. And from under that blackthorn  
A widow came out.  
3. The widow came out,  
Carrying two sons.  
4. Carrying two sons –  
Ivanyushka and Vasyl.  
5. Ivanyushka and Vasyl  
She also wrapped in silk.  
6. She wrapped them in silk  
And let them go onto the Danube:  
7. – Oh you, Danube, you blue one,  
Take my two sons.  
8. And you, pike, and also tench,  
Feed my two sons.  
9. Feed my two sons –  
Ivanyushka and Vasyl.  
10. About twenty-five years later  
The widow went to fetch water.  
11. She stood to fetch water,  
The water began to rise.  
12. The water began to rise,  
A ship began to approach.  
13. And on that ship  
There stand two young men.  
14. One stands on watch,  
Combing his hair.  
15. The other stands at the helm  
And winks at the widow:  
16. – Oh you, young widow,  
Will you go with me?  
17. – What kind of world has come now,  
That a mother’s son does not recognize her?  
18. Let’s go, son, to the monastery,  
May God forgive us.  
19. Let’s go, son, to the dark forest,  
May the wild beast devour us!"
Pod_270,Vinnytsia_ballads_571_Oj u jaru hlyboko,"1. Oh, in the deep ravine  
Grows a high blackthorn,  
Hey (hey), hu-ha-ha,  
Grows a high blackthorn.*  
2. And from under that blackthorn  
Came out a widow.  
3. The widow came out,  
Carrying two sons.  
4. Carried two sons:  
Ivanyusha and Vasyl.  
5. Ivanyusha, Vasyl  
And threw them into the sea:  
6. – You, yellow sand,  
Feed my little children;  
7. You, wide water,  
Give the children milk.  
8. The widow made a vow  
That she would not go to the sea.  
9. In the twenty-fifth year  
The widow came for water.  
10. The widow began to draw water,  
The ship came sailing up.  
11. – Oh, you, widow-widow,  
Will you go with me?  
12. – For Ivan, I go myself,  
For Vasyl, I send my daughter.  
13. The widow began to marry,  
The church began to creak.  
14. This is the world we live in now –  
A brother did not recognize his sister.  
15. Now the time is such  
That a mother goes after her son."
Pod_271,Vinnytsia_ballads_571v_Oj u jaru hlyboko,"1. Oh, in the deep ravine  
Grows a tall blackthorn,  
Hey (hey), (hey), (yo-ha-ha),  
Grows a tall blackthorn.*  
2. And from under that blackthorn  
A widow came out.  
3. The widow came out,  
Carrying two sons.  
4. She carried two sons:  
Ivanyusha and Vasyl.  
5. Ivanyusha, Vasyl  
And threw them into the sea:  
6. – You yellow sand,  
Feed my little children;  
7. You, wide meadow,  
Give milk to the children.  
8. The widow swore  
That she would not go to the sea.  
9. In the twenty-fifth hour  
The widow came for water.  
10. The widow began to draw water,  
A ship came sailing up.  
11. – Oh, you widow-widow,  
Will you come with me?  
12. – For Ivan I will go myself,  
For Vasyl I will send my daughter.  
13. The widow began to marry,  
The church began to creak.  
14. This is the kind of world we live in now –  
The brother did not recognize the sister.  
15. Now such a time has come  
That a mother goes after her son."
Pod_272,Vinnytsia_ballads_572_Zhyla vdova na Podoli,"1. A widow lived in Podil,  
Oh, yo, yo, yo, yo!  
God did not grant her freedom,  
Oh, my sorrow.*  
2. Only He gave her three sons,  
Three sons and three daughters.  
3. And the eldest got married,  
The middle one was devoured by beasts.  
4. And the youngest got lost,  
Wandered into the open field.  
5. In the open field a fire burns,  
A fire burns, a robber sits.  
6. The robber sits, cooking porridge,  
Cooking porridge, luring the girl.  
7. – Stay, girl, with our faith,  
You will eat porridge with us.  
8. Eat porridge, spread the bed,  
Spread the bed – lie down to sleep."
Pod_273,Vinnytsia_ballads_573_Oj zhyla vdova,"1. Oh, a widow lived  
At the edge of the village,  
2. The widow had  
As many as three sons.  
3. As many as three sons  
And three daughters.  
4. The sons grew up –  
They became robbers.  
5. The daughters grew up –  
They got married.  
6. One daughter  
Drowned herself,  
7. And the second  
Hanged herself,  
8. And the third  
Herded bulls.  
9. Oh, in the grove  
A fire is burning,  
10. By the fire  
Robbers are sitting.  
11. One says:  
– Let's kill him.  
12. The second says:  
– Let's ask first."
Pod_274,"Vinnytsia_ballads_574_Oj za hayem, hayem","1. Oh, beyond the grove, the grove,  
By the edge of a clear field,  
There lived a poor widow  
In quiet Podil.*  
2. A poor widow lived  
In quiet Podil,  
But that widow had neither  
Happiness nor fate.  
3. The poor widow only had  
Nine sons in total,  
And a tenth, Halya,  
Beautiful in appearance.  
4. The sons grew up,  
Became robbers,  
And the beautiful Halya  
Was given to a merchant.  
5. Oh, the merchant went  
To trade goods,  
He took Halya with him  
To count the money.  
6. The evil robbers  
Killed the merchant,  
And took the beautiful Halya  
With them.  
7. They divided the money,  
Lay down to sleep,  
And the oldest robber  
Began to question Halya:  
8. – Oh Halya, you, Halya,  
Beautiful in appearance,  
Tell me the truth,  
What family are you from?  
9. – My mother had  
Nine sons in total,  
And I am their sister,  
Beautiful in appearance.  
10. – Get up, brothers,  
What have we done?  
We have separated our own sister  
From her mate."
Pod_275,Vinnytsia_ballads_575_U Kyyivi na Podoli,"1. In Kyiv, in Podil,  
A news happened:  
Philip loved Yarinochka,  
The family did not know.  

2. Oh, as they grew up,  
They began to love each other,  
But the father and mother  
Did not allow them to marry.  

3. The father and mother did not allow,  
Nor the sisters and brothers,  
Because Yarinochka was poor,  
And Philip was rich.  

4. – Philip, my son,  
Do not take Yaryna,  
Look after yourself, my son,  
Within your own ranks:  

5. With cows and oxen,  
Rich, with money,  
But do not take Yarinochka,  
Who shows her shoulders.  

6. – Oh, even though she is poor,  
She is dear to my heart, –  
If only she strives  
And also knows how to work.  

7. Oh, on the hill, on Golgotha,  
There the hill is steep,  
Oh, there runs a swift river,  
Swift, deep.  

8. There Philip and Yaryna  
Walked and talked,  
Heart clasped with heart,  
Hands froze.  

9. Heart clasped with heart,  
Hands froze,  
Oh, there Philip and Yaryna  
Drowned at the bottom.  

10. Let the fathers with mothers  
Know this misfortune:  
Where two children love each other,  
Let them not be parted.  

11. Where two children love each other,  
Let them not be parted,  
Let them, the young ones,  
Be united in marriage."
Pod_276,Vinnytsia_ballads_575v_U Kyyivi na Podoli,"1. In Kyiv, in Podil  
A news occurred:  
Pylyp loved Yaryna,  
But the family did not know.  

2. Oh, as they grew up,  
They started to love each other,  
But the father and mother did not allow  
Them to marry.  

3. The father and mother did not allow it,  
Nor the sisters and brothers,  
Because Yaryna was poor,  
And Pylyp was rich.  

4. – Pylypone, my son,  
Do not take Yaryna,  
Look for yourself, my son,  
Among your equals:  

5. Among cows and oxen,  
The rich, with money,  
But do not take little Yaryna,  
Who shines with her shoulders.  

6. – Oh, though she is poor,  
She is dear to my heart, –  
If only she would try  
And know how to work.  

7. Oh, on the hill, on Golgotha,  
There is a steep hill,  
Oh, there runs a swift river,  
Swift, deep.  

8. There, Pylyp and Yaryna went and talked,  
Heart to heart they joined,  
Their hands froze.  

9. Heart to heart they joined,  
Their hands froze,  
Oh, there Pylyp and Yaryna  
Sank to the bottom.  

10. Let the fathers and mothers  
Know this misfortune:  
Where two children love each other,  
Let them not be separated.  

11. Where two children love each other,  
Let them not be separated,  
Let them, young ones,  
Be joined in marriage."
