item_id,label,label_nl,song_url,translation
young_children_dbnl_20,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111297&lan=en,"What a great Mystery it is! that everything stands still for it!  
What depth, without foundation! if one were to sound it here!  
God's SON (the Man of His Counsel) comes down to us!  
HE, who dwells in the light, comes into the darkness!  
HE, before whose high Throne the blessed spirits swirl,  
Descends down into a stable of senseless animals!  
HE, who with high Authority shall guard Heathendom,  
Must, oh wondrous thing! first descend, and humble himself,  
To bear witness of denial and scorn!  
Thus the greatest LORD is now himself a lowliest Servant!  
HE, to whom Justice belongs, here pays Justice himself!  
HE, who must strengthen Kings on their Throne,  
Will here suffer himself to be written down as a subject!  
Bethlehem Ephrath, so much despised from outside,  
Causes this ROOT to sprout from its barren earth!  
Then one sees how HE became such a rejection,  
For poor Adam’s child, (unworthy of anything)  
To re-admit into the assembly of Heaven;  
And thus to clear the dark night for them;  
That those who swarm like a nest of all evil  
Might by HIM be purified, so that they may please GOD!"
young_children_dbnl_21,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111300&lan=en,"If the spotless LAMB were to step to the slaughter,
First would come a pure Incense of Prayers,
From His hand, before GOD, and His Throne:
Although one heard choirs of all Angels,
Never came incense from those Spices,
Like THIS prayer, THIS incense of God's Son!
For us bound, mocked, and sorely beaten,
Receive the praise for Your labor's Reward!"
young_children_dbnl_22,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111301&lan=en,"Holy Jesus! Image of clarity!  
Sanctified for Your people,  
Also sanctify in the truth,  
Give to the cloud of Witnesses,  
That still walks on earth  
And stands for Your Name,  
That they faithfully avoid evil,  
And fight as Your servants.  
That they may still gather a people,  
That, in true holiness,  
Set Your exemplary conduct  
Before themselves every day,  
And demonstrate with their deeds,  
That they remain in Your ways!"
young_children_dbnl_23,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111327&lan=en,"Once your heart longs to sing,  
Of yetzs, in which one sweetly rests;  
Then let it sing of the union  
Of the souls with the Bridegroom;  
His blessed Power; His Kingdom;  
And what His Saints experience!  
Oh! how much He did all that time,  
With watchfulness, prayer, diligence, and struggle,  
Until the hour of death came;  
And then still through a bitter death,  
Delivering His people from their distress,  
He caused a full blessing to flow!  
The humble, and, in the eye, insignificant,  
Understand it more through experience,  
Than through much teaching-learning:  
It belongs to those hidden things!  
For see, how highly He places her rank!  
He places her at His Right Hand;  
He Himself crowns her with a crown;  
He names her after His own Name;  
He makes her capable through His Spirit,  
So that she may live with HIM eternally!  
Yes, hallowed, drunk with THAT Love?  
Who has raised her out of a pit of misery,  
To that honor seat!  
Was ever anything so great bestowed?  
The day on which one shall hear  
That joyful, that beautiful ringing,  
That the LAMB’s Marriage has come!  
His Wife is now wholly ready,  
And stands in the pure white garment;  
There is then the Blessed feast of the Virgins!"
young_children_dbnl_24,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111852&lan=en,"Once your heart has the desire to sing,  
Of something in which one lovingly rests;  
Then let it sing, of the union  
Of the souls with the Bridegroom;  
His blessed power; His kingdom;  
And what His saints experience!  
Oh! How much He did all that time,  
With watching, praying, diligence, and struggle,  
Until the hour of death had come;  
And then still, through a bitter death,  
Delivering His people from their distress,  
He caused a full blessing to flow!  
The simple, and, in the eyes, the lowly,  
Understand it through experience more,  
Than through much teaching and learning:  
It belongs to those hidden things!  
For see, how highly He esteems her position!  
He places her at His right hand;  
He Himself crowns her with a crown;  
He calls her by His own Name;  
He makes her capable through His Spirit,  
So that she may dwell eternally with Him!  
Yes, holy drunk from THAT love?  
She has been raised, from a pit of misery,  
To that seat of honor!  
Has anything ever been given so great?  
That day, on which one shall hear  
That joyful, that beautiful sound,  
Of the LAMB’s wedding has come!  
His wife is now completely ready,  
And stands in the pure white garment;  
There is then the blessed feast of the Virgins!"
young_children_dbnl_25,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111341&lan=en,"How precious is that place, O LORD!  
There Your Name, there Your Honor,  
The subject of song is continual,  
And nothing is heard but Your Praise!  
The voices of the multitude flow sweetly,  
Who stand with the Lamb on Zion;  
There one says, with equal voice,  
GOD be the glory, praise, forever, HIM!"
young_children_dbnl_26,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111344&lan=en,"How precious is that pure BLOOD!  
Of the LAMB, who was slaughtered for us,  
His Blood has willingly flowed,  
So that the soul, defiled and wicked,  
Might receive salvation from eternal death,  
Through God's grace!  
Happy then, is he who has felt  
What this precious blood intends!  
The cleansing from stripes and wounds:  
That soul experienced thereby,  
How it is freely acquitted  
From the deadly consequence of sins!  
Let the balm of your wounds  
Be our medicine for so long,  
Until we are found completely purified  
From the venom of death!"
young_children_dbnl_27,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111349&lan=en,"Living LORD! full of grace,  
No souls do You reject,  
Those fainthearted, or burdened,  
Who come to You in distress!  
Though faith, in which one stands,  
Is like a mustard seed,  
Yet it cannot prevent  
That one could move mountains.  
Look with fatherly mercy,  
If I were to waver and go astray!  
Support me, as with eternal arms,  
If I were to stand discouraged!  
Let no tongue condemn me!  
Let the enemy not boast either,  
That He could bring down one  
Who placed his hope in God!"
young_children_dbnl_28,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111352&lan=en,"Dearest JESUS, most beloved!  
That I may find You Yourself!  
I feel that my heart  
Is still seeking You, with pain!  
You are the SOUL-SUN!  
The only delight and LIFE'S-FOUNTAIN!  
Do not hide too much from me!  
My soul is fainting, O LORD!"
young_children_dbnl_29,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111356&lan=en,"O JESUS! Truth, Way, and Life,  
For those who turn to God;  
Ah, be so revealed to me!  
So that I may give up everything,  
Yet You possess wholly and entirely!  
To You, the SOUL'S SHEPHERD,  
Bring those who are on the way ever closer,  
Until they become one with You!  
Illuminated by You, the Son of Life!  
Then darkness and harshness flee,  
Just as when the day began.  
So that I shall not fall again  
Into false paths down below;  
And perish with a great number!"
young_children_dbnl_30,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111360&lan=en,"Happy are those who find the Lord:  
Fleeing the earthly noise!  
Those who receive JESUS, as the soul's beloved,  
Into their house;  
Those who, in the days of grace,  
Confirm the Covenant!  
And, sincerely, to His question  
Say yes with their mouth!  
Ah! great SHEPHERD of the soul,  
Who is always the FIRST!  
O! that it may also please You,  
In this time of finding,  
To so awaken the hearts of many,  
That in humility,  
They may be perfected by Your drawing,  
And led to You!"
young_children_dbnl_31,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111364&lan=en,"Glorified HEAD! who now, in Heaven's dwelling,  
Sits full of honor! Anointed as Sight-King,  
Oh let my heart be for You, at all times!  
And that You would grant me the anointing  
Of Your Spirit, so that my entire life,  
May be dedicated to You and Your service!  
Help (faithful SAVIOR) all Your weak members;  
Soon put an end to the enemy's power,  
And cast them down beneath our feet!  
Take, by Your power, completely from within,  
Whatever is unclean, or vain in the senses;  
Thus we may, through Your goodness, become good!  
Let me also, for You, humbly confess  
Those whom I sometimes hear say,  
That I pray for Your good for them!  
I present them before Your Feet in every way!  
Grant to those who are sincere a blessing  
That they lack nothing of what they need.  
Then finally let us with all the pious,  
Together come up yonder into the Air;  
So that we, pure, yes spotless,  
May one day stand steadfast before Your throne!  
And, wholly renewed inwardly by Your Spirit,  
Remain perfectly united forever!"
young_children_dbnl_32,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111610&lan=en,"How deeply I long, God and King!  
That once Your Spirit may dwell in me,  
May establish, to honor Your name!  
And I may be a living manifestation  
Of Christ, my Lord!  
What light, what help, and new strength  
Must I receive to strive  
To follow the footsteps my Shepherd went!  
Teach me to constantly watch for Him,  
For otherwise I cannot do a single thing!  
And not again to destruction!  
For this must also serve as a sign  
That God is perfect in love!"
young_children_dbnl_33,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111630&lan=en,"O Jesus! great Lord Supreme,  
Who offered help to so many!  
Turn Your ear to me,  
I want to complain about my distress!  
Sometimes I sit as if bound,  
When I am yearning for freedom:  
I get distracted by my own thoughts,  
Instead of turning to You!  
Take me completely as Your own:  
Let Your pleasure rule me!  
Let Your power incline everything in me,  
That I may fall down before Your feet!"
young_children_dbnl_35,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111694&lan=en,"O JESUS! who have fed such great crowds  
With Miracle-bread;  
How Blessed! is he who may still experience,  
That YOU are the helper in distress!  
Many a soul has truly felt,  
How it lacks the true BREAD;  
And therefore always with earnest intention,  
To be saved from that distress!  
MOSES already pointed to You,  
When the people were fed by the Manna:  
From DAVID, it is read of You,  
That YOU share Your Goodness with the poor.  
Merciful JESUS! once again turn Your eyes  
In compassion!  
Behold that deep inability,  
Of such a great throng of people!"
young_children_dbnl_36,children,kinderlied,https://www.liederenbank.nl/liedpresentatie.php?zoek=111696&lan=en,"O Silent LAMB! gentle Being!
When will I be so accustomed,
That one can read from my face,
That your Image is imprinted on me!
YOU, who once tamed the stormy waves
Of the raging sea well;
Could also make the soul experience,
That You hold everything by Your Power!"
